
25;1;12;
2;1;5;
6;1;5;
9;1;5;
31;1;26;
19;1;17;
18;1;24;
28;1;30;
10;1;26;
5;1;23;
4;1;19;
10;1;11;
19;1;18;
5;2;17;
11;1;20;
13;1;31;
29;1;31;
30;1;34;
15;1;21;
8;1;13;
7;1;6;
27;1;25;
15;1;6;
14;1;13;
4;1;16;
17;1;21;
22;1;8;
25;1;11;
4;2;16;
14;1;27;
10;1;17;
21;1;23;
10;2;9;
25;1;29;
16;1;15;
0;1;31;
23;1;12;
12;1;10;
26;1;31;
24;1;14;
3;1;5;
6;1;16;
15;1;11;
11;1;10;
1;1;10;
14;1;14;
7;1;23;
21;1;21;
2;1;24;
31;1;11;
12;2;11;
2;2;25;
28;1;27;
20;1;11;
9;1;17;
28;2;6;
27;1;18;
5;1;18;
27;2;15;
7;1;35;
0;1;8;
4;1;19;
17;1;10;
18;1;20;
10;2;23;
4;1;27;
19;1;21;
11;1;34;
29;1;15;
8;1;35;
9;1;21;
13;1;20;
16;1;29;
30;1;22;
7;1;6;
3;1;29;
25;1;30;
23;1;21;
1;1;13;
22;1;23;
26;1;11;
9;1;23;
21;1;7;
6;1;30;
20;1;13;
1;1;18;
5;1;15;
24;1;32;
14;1;14;
4;1;27;
10;1;31;
31;1;10;
28;1;27;
15;1;7;
10;2;16;
0;1;28;
23;1;22;
13;1;35;
6;1;10;
17;1;8;
21;1;33;
8;1;15;
6;1;20;
2;1;12;
12;1;10;
27;1;5;
28;1;12;
12;1;19;
22;1;7;
30;1;17;
7;1;12;
18;1;30;
19;1;7;
0;1;32;
1;1;14;
11;1;29;
23;1;19;
15;1;10;
3;1;27;
10;1;16;
9;1;25;
23;1;9;
16;1;22;
29;1;15;
5;1;12;
25;1;22;
4;1;20;
26;1;12;
19;1;10;
18;1;33;
11;1;26;
28;1;11;
20;1;8;
31;1;6;
30;1;20;
12;1;7;
10;1;18;
22;1;7;
7;1;30;
24;1;32;
25;1;15;
29;1;31;
14;1;22;
15;1;15;
27;2;29;
29;1;29;
13;1;18;
1;1;16;
0;1;32;
3;1;6;
19;1;22;
30;1;19;
2;1;8;
10;1;33;
8;1;21;
22;1;21;
4;1;13;
6;1;20;
5;1;18;
17;1;34;
11;1;35;
21;1;15;
5;1;29;
3;1;27;
9;1;15;
22;1;12;
16;1;29;
27;1;32;
1;1;8;
12;1;17;
23;1;35;
27;1;17;
24;1;18;
18;1;8;
2;1;23;
28;1;15;
