
2;1;33;
20;1;28;
17;1;11;
1;1;13;
11;1;8;
7;1;28;
24;1;10;
28;1;19;
10;1;25;
4;1;20;
13;1;9;
15;1;20;
23;1;30;
6;1;27;
5;1;19;
22;1;29;
31;1;21;
10;1;35;
9;1;35;
9;2;7;
23;1;18;
26;1;10;
3;1;8;
19;1;13;
18;1;23;
14;1;19;
30;1;6;
21;1;35;
2;1;10;
8;1;15;
23;1;22;
9;1;22;
12;1;14;
24;1;19;
18;1;31;
22;1;25;
0;1;20;
1;1;27;
30;2;14;
7;1;28;
4;1;20;
7;2;14;
11;1;31;
16;1;10;
3;1;28;
29;1;15;
6;1;34;
30;1;22;
26;1;21;
17;1;22;
13;1;20;
15;1;23;
25;1;20;
5;1;19;
31;1;27;
27;1;33;
21;1;29;
5;2;5;
31;1;23;
20;1;29;
31;1;34;
13;1;20;
21;2;20;
31;1;35;
9;1;29;
23;2;11;
21;1;33;
28;1;11;
18;1;28;
10;1;27;
5;2;13;
18;1;29;
11;1;13;
24;1;5;
4;1;21;
27;1;20;
3;1;29;
0;1;22;
9;2;17;
4;1;24;
12;1;29;
8;1;9;
25;1;10;
18;1;5;
2;1;22;
19;1;35;
20;1;32;
13;1;13;
4;1;11;
14;1;13;
31;1;30;
12;1;31;
18;1;22;
7;1;28;
24;1;11;
17;1;11;
7;1;14;
1;1;19;
22;1;11;
26;1;17;
2;1;17;
14;1;34;
28;1;10;
6;1;17;
18;1;31;
16;1;13;
15;1;19;
17;1;5;
12;1;8;
3;1;6;
20;1;10;
29;1;15;
4;1;5;
17;2;10;
12;1;17;
30;1;6;
11;1;21;
29;1;13;
1;1;18;
23;1;5;
21;1;23;
5;1;9;
0;1;20;
15;1;13;
19;1;9;
20;1;33;
25;1;13;
15;1;27;
24;1;16;
2;2;22;
20;1;33;
10;1;20;
2;1;9;
27;1;17;
18;1;7;
9;1;28;
3;1;6;
5;1;8;
29;1;7;
8;1;9;
13;1;31;
16;1;34;
12;1;29;
25;1;12;
26;1;5;
7;1;28;
6;1;15;
22;1;31;
23;1;15;
21;1;31;
31;1;19;
4;1;14;
22;1;17;
14;1;32;
9;1;23;
2;1;35;
10;1;10;
27;1;22;
30;1;34;
28;1;31;
17;1;30;
24;1;5;
1;1;12;
6;1;34;
5;1;17;
29;1;19;
11;1;17;
17;1;28;
15;1;34;
13;1;19;
7;1;34;
23;1;30;
0;1;28;
31;1;14;
8;1;25;
9;1;20;
19;1;22;
30;1;16;
4;2;26;
30;2;14;
9;1;11;
3;1;8;
26;1;5;
28;2;13;
23;1;22;
20;1;14;
17;1;34;
23;1;27;
24;1;9;
23;2;9;
6;1;29;
14;1;21;
16;1;29;
12;1;31;
1;1;5;
25;2;16;
14;2;20;
10;1;22;
18;1;11;
1;1;10;
0;1;9;
9;1;32;
31;1;5;
2;1;11;
20;1;21;
21;1;21;
25;1;21;
11;1;8;
27;1;34;
2;1;18;
22;1;6;
15;1;32;
27;1;16;
29;1;23;
31;1;29;
26;1;16;
17;1;35;
13;1;31;
14;1;12;
7;1;25;
24;1;30;
15;1;26;
29;1;31;
9;1;15;
25;1;16;
1;1;16;
5;1;26;
23;1;22;
8;1;34;
31;1;27;
30;1;22;
27;1;15;
12;1;21;
11;1;12;
4;1;14;
20;1;24;
1;1;34;
21;1;24;
14;1;27;
19;1;35;
15;1;13;
2;1;19;
0;1;14;
23;1;5;
8;1;27;
16;1;23;
28;1;14;
3;1;27;
17;1;29;
18;1;7;
12;1;6;
14;1;22;
6;1;19;
9;1;33;
30;1;11;
1;1;10;
14;1;24;
31;1;32;
10;1;5;
13;1;21;
0;1;34;
28;1;8;
8;1;25;
24;1;32;
6;1;11;
18;1;18;
16;1;20;
22;1;11;
24;2;13;
28;1;15;
5;1;10;
30;1;28;
22;1;10;
26;1;8;
21;1;30;
29;1;17;
18;1;20;
7;1;10;
15;1;19;
5;1;21;
28;1;22;
23;1;26;
25;1;5;
16;1;33;
31;1;5;
23;2;13;
5;2;26;
19;1;21;
18;1;6;
2;1;19;
4;1;34;
26;1;14;
0;1;34;
27;1;19;
10;1;18;
11;1;31;
20;1;20;
26;1;5;
9;1;18;
0;1;23;
8;1;11;
3;1;22;
1;1;21;
19;1;8;
15;1;8;
13;1;6;
12;1;28;
17;1;15;
29;1;18;
24;1;11;
10;1;9;
3;1;26;
30;1;7;
9;1;25;
12;1;26;
14;1;30;
0;1;17;
22;1;30;
9;1;27;
5;1;25;
29;1;31;
7;1;12;
20;1;7;
23;1;5;
15;1;24;
6;1;7;
28;1;5;
11;1;16;
16;1;35;
28;1;23;
31;1;31;
2;1;21;
21;1;35;
6;1;7;
0;1;21;
22;1;22;
24;1;17;
25;1;13;
6;1;22;
8;1;18;
18;1;27;
30;1;31;
13;1;32;
1;1;22;
10;1;30;
27;1;17;
22;1;34;
23;1;21;
4;1;27;
