
1;1;27;
14;1;24;
20;1;10;
29;1;17;
31;1;11;
3;1;6;
26;1;33;
14;1;12;
20;1;19;
25;1;9;
24;1;35;
13;1;9;
16;1;18;
29;2;13;
3;1;19;
7;1;35;
6;1;32;
11;1;18;
0;2;31;
11;2;18;
20;1;28;
21;1;10;
11;1;14;
17;1;6;
19;1;10;
15;1;34;
9;1;35;
16;1;34;
13;1;22;
29;1;26;
18;1;31;
11;1;33;
5;1;18;
7;1;28;
26;2;17;
5;1;32;
10;1;31;
30;1;21;
4;1;27;
13;1;32;
14;1;7;
10;1;34;
8;1;24;
9;1;27;
26;1;18;
13;1;30;
2;1;31;
13;1;31;
28;1;16;
16;1;19;
22;1;19;
12;1;23;
31;1;27;
25;1;5;
7;1;26;
27;1;12;
30;1;17;
3;1;14;
10;1;33;
8;1;27;
1;1;19;
10;1;34;
20;1;13;
21;1;24;
23;1;24;
6;1;16;
22;1;30;
5;1;8;
19;1;26;
14;1;10;
24;1;20;
10;1;15;
17;1;24;
0;1;18;
3;1;27;
2;1;29;
17;1;27;
3;2;5;
2;1;28;
15;1;15;
1;1;22;
26;1;5;
27;1;31;
23;1;21;
18;1;34;
29;1;15;
30;1;29;
11;1;17;
20;1;18;
6;1;18;
9;1;6;
4;1;34;
15;1;28;
24;1;34;
13;1;30;
12;1;15;
9;1;7;
7;1;35;
11;1;25;
21;1;27;
22;1;32;
8;1;27;
0;1;12;
30;1;24;
28;1;32;
21;1;35;
24;1;17;
31;1;21;
16;1;27;
19;1;18;
26;1;8;
30;1;16;
25;1;28;
29;1;19;
16;2;20;
24;1;34;
0;1;21;
14;1;35;
10;1;20;
8;1;22;
2;1;33;
18;1;32;
19;1;22;
14;1;5;
6;1;28;
19;1;32;
28;1;8;
13;1;30;
21;1;26;
16;1;29;
12;1;6;
21;1;29;
5;1;24;
11;1;32;
1;1;18;
13;1;34;
4;1;14;
22;1;8;
27;1;24;
15;1;33;
6;1;15;
3;1;11;
21;1;28;
6;1;26;
17;1;8;
9;1;26;
16;1;30;
20;1;12;
3;2;5;
6;1;35;
14;1;8;
28;1;34;
26;1;26;
25;1;16;
23;1;21;
19;1;35;
11;1;13;
15;1;23;
14;1;17;
24;1;23;
0;2;15;
11;1;30;
12;1;5;
23;2;23;
0;1;32;
5;1;16;
15;1;7;
13;1;21;
31;1;18;
7;1;35;
8;1;34;
30;1;6;
18;1;14;
2;1;5;
28;1;18;
4;1;12;
27;1;19;
17;2;22;
18;1;34;
29;1;13;
27;1;30;
1;1;19;
0;1;5;
13;1;11;
11;1;6;
21;1;34;
25;1;17;
21;2;8;
18;1;34;
20;1;11;
25;1;14;
10;1;35;
22;1;6;
26;1;32;
12;1;6;
18;1;35;
19;1;5;
1;1;33;
30;1;32;
9;1;26;
21;1;21;
6;1;24;
9;1;28;
7;1;29;
29;1;24;
31;2;26;
29;1;17;
2;1;26;
12;1;6;
4;1;22;
10;1;8;
1;1;29;
16;1;23;
23;1;20;
26;1;19;
1;1;24;
24;1;10;
3;1;17;
5;1;18;
14;1;6;
23;1;30;
29;1;20;
10;1;15;
6;1;13;
3;1;22;
28;1;20;
8;1;26;
16;1;6;
15;1;35;
25;1;23;
29;1;22;
4;1;29;
8;1;7;
22;1;12;
17;1;20;
27;1;16;
3;1;8;
7;1;32;
2;1;9;
1;1;22;
13;1;11;
22;1;19;
9;1;6;
30;1;25;
0;1;8;
21;1;16;
11;1;11;
29;1;8;
16;1;20;
20;1;19;
19;1;17;
31;1;20;
11;1;13;
10;1;7;
23;1;11;
31;1;29;
24;1;11;
18;1;14;
5;1;23;
4;1;19;
26;1;14;
27;1;23;
22;1;29;
28;1;29;
14;1;5;
5;1;5;
29;1;7;
12;1;15;
21;1;15;
3;1;27;
19;1;25;
17;1;33;
3;1;17;
26;1;33;
29;1;12;
18;1;22;
27;1;13;
9;1;31;
6;1;21;
13;1;14;
20;1;8;
18;3;7;
29;2;8;
6;1;16;
22;1;19;
9;2;23;
27;1;35;
25;1;16;
15;1;33;
8;1;6;
7;1;10;
11;1;33;
17;1;23;
30;1;31;
4;1;23;
2;1;13;
0;1;34;
2;1;18;
13;1;12;
1;1;8;
30;1;32;
10;1;12;
24;1;31;
22;1;23;
3;1;23;
20;1;32;
0;1;23;
22;1;19;
13;1;27;
26;1;29;
25;1;17;
16;1;5;
22;1;8;
23;1;33;
8;1;21;
29;1;18;
31;1;5;
23;1;12;
10;1;28;
31;1;26;
5;1;26;
16;1;14;
28;1;7;
2;1;24;
14;1;26;
