
9;1;25;
18;1;18;
21;1;16;
24;1;12;
6;1;29;
27;1;10;
0;1;24;
26;1;28;
25;1;11;
11;1;8;
16;1;17;
13;1;13;
12;1;31;
27;2;5;
30;1;30;
3;1;6;
25;1;32;
0;1;24;
23;1;8;
16;1;24;
31;1;25;
6;1;13;
22;1;25;
20;1;34;
29;1;35;
14;1;32;
8;1;33;
21;1;32;
1;1;35;
30;2;11;
8;2;12;
23;1;31;
24;1;13;
10;1;32;
1;1;24;
9;1;10;
2;1;25;
28;1;30;
1;1;35;
4;1;19;
27;1;32;
16;1;9;
15;1;26;
19;1;14;
5;1;30;
7;1;5;
17;1;24;
25;1;14;
8;1;20;
12;1;31;
0;1;31;
2;1;35;
21;1;26;
5;1;28;
18;1;23;
7;2;15;
12;1;17;
25;1;7;
26;1;18;
29;1;22;
24;1;8;
5;1;27;
13;1;16;
3;1;22;
20;1;14;
28;1;5;
11;1;28;
15;2;5;
28;2;9;
29;1;18;
14;1;35;
6;1;10;
30;1;15;
24;1;9;
7;1;6;
21;1;16;
27;1;6;
20;1;8;
16;1;18;
22;1;34;
9;1;26;
10;1;5;
31;1;7;
11;1;5;
27;1;21;
12;1;18;
7;1;33;
27;1;27;
8;1;15;
26;1;29;
28;1;24;
13;1;35;
2;1;18;
5;1;14;
1;1;12;
25;1;20;
9;2;30;
25;2;34;
8;1;30;
16;1;5;
22;1;26;
4;1;16;
10;1;22;
23;1;35;
24;1;15;
0;1;19;
20;1;30;
19;1;33;
7;1;34;
26;1;18;
18;1;16;
26;2;14;
5;1;22;
3;1;7;
17;1;9;
8;1;28;
24;1;21;
6;1;16;
18;2;19;
21;1;29;
22;2;12;
24;1;12;
13;1;33;
15;1;32;
7;1;17;
2;1;34;
19;1;27;
0;1;25;
14;1;14;
10;1;31;
29;1;30;
12;1;19;
24;1;31;
27;1;19;
13;1;24;
28;1;8;
30;1;6;
21;1;9;
20;1;10;
31;1;25;
21;2;8;
30;1;34;
16;1;8;
28;1;34;
3;1;24;
10;1;18;
7;1;7;
11;1;5;
1;1;35;
14;1;14;
24;1;13;
25;1;34;
15;1;6;
27;1;20;
18;1;35;
9;1;24;
23;1;33;
28;1;26;
24;1;16;
11;1;26;
2;1;31;
0;1;21;
4;1;6;
15;1;6;
22;1;11;
3;1;13;
19;1;5;
17;1;19;
7;1;14;
2;1;35;
10;1;21;
26;1;15;
12;2;19;
16;2;21;
10;1;34;
8;1;23;
4;1;15;
1;1;29;
6;1;22;
5;1;11;
31;1;7;
15;1;23;
24;1;35;
21;1;6;
16;1;27;
3;1;27;
22;1;6;
0;1;8;
20;1;18;
12;1;27;
18;1;16;
13;1;25;
27;1;35;
30;1;27;
7;1;18;
29;1;6;
23;1;26;
24;1;27;
9;1;8;
2;1;33;
7;1;14;
19;1;18;
2;2;18;
6;1;29;
12;1;8;
26;1;12;
25;1;27;
18;1;18;
28;1;25;
14;1;31;
15;1;5;
1;1;19;
31;1;32;
17;1;32;
29;1;34;
22;1;34;
11;1;31;
4;1;22;
20;1;16;
11;1;23;
5;1;24;
10;1;26;
16;1;5;
13;1;27;
8;1;22;
9;1;22;
14;1;13;
3;1;20;
25;1;5;
28;1;35;
30;1;10;
27;1;15;
26;1;20;
22;1;17;
0;1;30;
26;1;6;
14;1;6;
21;1;8;
12;1;20;
3;1;24;
15;1;12;
25;1;10;
2;1;6;
14;2;21;
12;1;34;
3;1;22;
0;1;27;
11;1;29;
9;1;28;
23;1;8;
24;1;20;
7;1;15;
2;1;5;
29;1;12;
31;1;18;
28;2;30;
31;1;16;
30;1;34;
19;1;6;
9;2;27;
30;2;31;
22;1;34;
27;1;5;
6;1;26;
24;1;14;
18;1;10;
7;1;17;
8;1;29;
4;1;13;
16;1;12;
14;1;17;
16;2;19;
20;1;31;
28;1;12;
1;1;27;
5;1;30;
4;1;32;
10;1;35;
17;1;12;
19;2;22;
4;2;29;
10;2;13;
31;1;31;
25;1;21;
17;2;10;
12;1;10;
13;1;24;
31;2;16;
29;1;31;
20;1;16;
10;1;18;
8;1;32;
4;1;32;
21;1;32;
19;1;8;
1;1;34;
31;1;18;
12;1;6;
16;1;15;
9;1;18;
26;1;20;
5;1;11;
6;1;15;
15;1;6;
27;1;33;
7;1;28;
0;1;11;
30;1;27;
23;1;16;
3;1;30;
11;1;11;
0;2;20;
17;1;35;
10;1;25;
2;1;26;
18;1;6;
14;1;14;
4;1;35;
12;1;9;
8;1;5;
11;1;10;
23;1;7;
20;1;11;
6;1;17;
26;1;22;
22;1;11;
3;1;35;
21;1;18;
24;1;7;
18;1;8;
5;1;7;
15;1;31;
22;1;15;
0;1;33;
16;1;35;
11;1;18;
25;1;33;
9;1;24;
31;1;24;
12;1;8;
1;1;33;
6;1;24;
28;1;6;
22;1;10;
8;1;25;
29;1;34;
18;2;23;
8;2;32;
22;2;10;
31;1;24;
13;2;33;
22;2;10;
4;1;27;
10;1;22;
1;1;18;
19;1;35;
7;1;5;
21;1;31;
13;1;7;
26;1;5;
17;2;32;
26;1;30;
20;1;28;
2;1;29;
