
8;1;32;
22;1;18;
28;1;10;
23;1;13;
13;1;22;
6;1;9;
4;1;18;
29;1;32;
7;1;23;
31;1;32;
27;1;12;
0;1;12;
8;2;14;
28;1;33;
3;1;5;
8;1;5;
20;1;24;
8;1;9;
12;1;31;
10;1;16;
22;1;17;
24;1;23;
19;1;23;
21;1;33;
4;1;16;
14;1;16;
10;2;5;
7;1;17;
30;1;16;
9;1;23;
7;1;12;
29;1;9;
11;1;33;
5;1;23;
8;1;28;
18;2;33;
5;1;31;
0;1;15;
17;1;12;
19;1;27;
20;1;33;
26;1;29;
29;1;12;
9;1;7;
25;1;24;
24;1;14;
16;1;6;
18;1;12;
28;1;22;
6;1;34;
2;1;22;
4;1;25;
1;1;15;
28;2;5;
8;1;31;
27;1;13;
20;1;26;
6;1;10;
30;1;7;
14;1;29;
15;1;18;
19;1;30;
23;1;13;
7;1;19;
12;1;31;
5;1;34;
25;1;14;
15;1;5;
22;1;18;
10;1;29;
13;1;32;
21;1;9;
8;1;34;
5;1;14;
2;1;22;
3;1;33;
0;1;8;
18;1;13;
31;1;14;
25;2;16;
5;1;18;
24;1;15;
20;1;30;
9;1;31;
25;2;25;
4;1;32;
10;1;34;
11;1;21;
17;1;32;
2;1;9;
14;1;33;
26;1;35;
19;1;14;
11;1;32;
29;1;11;
4;1;29;
6;1;17;
29;2;7;
3;1;30;
16;1;5;
7;1;27;
13;1;15;
27;1;28;
22;2;8;
29;1;22;
1;1;26;
26;1;6;
13;1;31;
30;1;29;
18;1;18;
17;1;21;
28;1;7;
15;1;23;
10;1;25;
11;1;18;
6;1;29;
31;1;29;
27;1;29;
3;1;14;
28;1;18;
22;1;13;
19;1;27;
12;1;9;
20;1;23;
8;1;34;
30;1;8;
5;1;6;
11;1;32;
23;1;12;
9;1;26;
25;1;29;
0;1;34;
21;1;16;
0;2;22;
26;1;31;
2;1;18;
14;1;22;
15;1;22;
23;1;26;
28;1;21;
4;1;26;
24;1;22;
30;1;28;
21;1;15;
5;1;35;
19;1;29;
21;2;13;
6;1;16;
18;1;15;
22;1;35;
5;1;27;
7;1;13;
29;1;22;
24;1;14;
4;1;15;
10;1;27;
18;1;30;
11;1;18;
17;1;26;
20;1;34;
7;1;35;
13;1;14;
29;1;27;
16;1;17;
12;1;10;
25;1;18;
31;1;28;
1;1;20;
7;2;9;
17;2;33;
11;1;33;
17;2;17;
20;1;35;
0;1;11;
10;1;9;
8;1;32;
23;1;17;
4;1;10;
27;1;6;
0;2;26;
30;1;28;
4;1;5;
3;1;6;
15;1;35;
22;1;14;
21;1;20;
26;1;17;
16;1;18;
8;1;24;
9;1;8;
17;1;24;
19;1;22;
11;1;34;
12;1;15;
0;1;12;
29;1;14;
2;1;12;
19;1;29;
8;1;24;
6;1;9;
20;1;29;
14;1;12;
12;1;6;
7;2;12;
14;1;25;
28;1;31;
9;1;11;
19;1;18;
25;1;14;
5;1;30;
4;2;10;
25;2;16;
11;1;30;
30;1;18;
27;1;13;
1;1;19;
29;1;12;
3;1;20;
24;1;5;
1;1;32;
0;1;29;
31;1;22;
16;1;23;
26;1;31;
30;1;29;
18;1;28;
6;1;7;
13;1;8;
2;1;13;
29;1;19;
22;1;8;
15;1;11;
21;1;7;
