
3;1;12;
23;1;26;
6;2;25;
3;1;24;
25;1;24;
21;1;28;
10;1;12;
8;1;33;
20;1;5;
1;1;5;
13;1;21;
12;1;18;
18;1;24;
15;1;9;
14;1;8;
21;1;35;
7;1;19;
1;2;7;
9;1;29;
18;1;8;
11;1;35;
24;1;16;
3;2;12;
7;2;22;
11;2;23;
13;1;35;
26;1;35;
28;1;30;
4;1;30;
14;1;33;
29;1;10;
25;1;18;
10;1;21;
27;1;6;
3;1;29;
31;1;9;
25;2;10;
8;1;21;
31;2;7;
10;1;25;
2;1;30;
1;1;28;
21;1;9;
29;1;21;
5;1;35;
15;1;22;
10;1;18;
6;1;27;
22;1;7;
19;1;8;
17;1;5;
7;1;22;
28;1;22;
0;1;9;
24;1;6;
4;1;29;
31;1;22;
7;3;5;
5;2;7;
8;1;10;
30;1;12;
16;2;6;
7;1;6;
18;1;12;
31;1;26;
26;1;31;
23;2;32;
26;2;35;
7;1;35;
12;1;33;
23;1;25;
1;1;17;
29;1;32;
1;1;17;
15;1;5;
22;1;7;
28;1;24;
20;1;31;
9;1;17;
27;1;17;
19;1;18;
9;1;13;
11;1;19;
7;1;14;
0;1;31;
14;1;34;
13;1;21;
4;1;25;
25;1;21;
10;1;22;
12;1;8;
2;1;17;
1;1;25;
4;1;9;
30;1;26;
13;1;20;
23;1;13;
17;1;28;
29;1;32;
21;1;9;
3;1;7;
6;1;29;
8;1;22;
18;1;25;
5;1;14;
24;1;28;
12;1;27;
13;1;13;
9;1;33;
22;1;34;
2;1;15;
3;1;35;
5;1;11;
9;1;7;
16;1;21;
7;1;10;
29;1;10;
15;1;8;
31;1;23;
26;1;10;
27;1;8;
18;2;10;
2;1;29;
4;1;35;
26;1;26;
27;2;12;
19;1;32;
9;1;34;
28;1;27;
16;1;14;
17;1;10;
0;1;33;
20;1;8;
10;1;13;
17;1;15;
27;1;23;
14;2;16;
8;2;10;
10;1;31;
25;1;23;
11;1;35;
0;1;14;
1;1;32;
31;1;30;
14;1;8;
30;1;32;
31;1;6;
6;1;18;
22;1;15;
10;2;14;
14;2;28;
0;1;28;
17;1;6;
13;1;29;
23;1;6;
3;1;14;
30;2;10;
29;1;10;
16;1;21;
26;1;17;
21;1;13;
12;1;29;
15;1;20;
2;1;10;
5;1;10;
27;1;34;
31;1;10;
0;1;13;
17;1;10;
10;1;32;
14;1;7;
16;1;14;
24;1;33;
17;1;23;
1;1;7;
19;1;17;
4;1;23;
7;1;5;
18;1;30;
21;1;18;
9;1;15;
22;1;11;
25;1;15;
20;1;30;
8;1;14;
28;1;17;
14;1;18;
19;1;31;
11;1;5;
12;1;19;
6;1;17;
30;1;5;
11;2;11;
21;2;19;
8;1;32;
27;1;16;
11;2;7;
24;1;20;
27;1;7;
16;1;23;
17;1;28;
24;1;35;
23;1;5;
12;1;5;
26;1;35;
0;1;7;
13;1;11;
21;1;28;
3;1;6;
2;1;5;
10;1;11;
19;1;17;
8;1;19;
29;1;30;
15;1;10;
22;1;12;
25;1;10;
27;2;10;
2;2;24;
16;1;16;
31;1;13;
18;1;24;
9;2;14;
16;1;34;
19;1;32;
6;1;32;
29;1;13;
25;1;17;
4;1;10;
20;1;32;
2;1;35;
5;1;27;
31;1;15;
19;1;24;
17;1;35;
23;1;30;
14;1;10;
22;1;24;
28;1;22;
1;1;12;
27;1;35;
18;1;14;
7;1;5;
26;1;7;
20;2;30;
18;1;28;
12;1;27;
10;1;13;
16;1;24;
31;1;26;
27;1;34;
