
23;1;6;
13;1;10;
5;1;17;
27;1;32;
0;1;26;
24;1;32;
25;1;29;
13;2;25;
27;1;32;
12;1;30;
0;1;30;
8;1;30;
11;1;8;
4;1;5;
23;1;5;
31;1;13;
13;1;20;
7;1;10;
18;1;33;
0;1;33;
3;1;15;
9;1;31;
6;1;7;
28;1;8;
10;1;18;
5;1;20;
22;1;27;
13;1;14;
1;1;10;
29;1;25;
0;1;13;
15;1;33;
17;1;23;
0;1;25;
19;1;10;
21;1;11;
13;1;19;
30;1;16;
15;1;9;
12;1;24;
5;1;15;
16;1;31;
20;1;29;
27;1;19;
2;1;32;
14;1;33;
23;1;27;
21;1;34;
28;1;25;
25;1;27;
26;1;12;
13;1;18;
8;1;6;
21;1;30;
18;1;13;
24;1;28;
10;1;30;
31;1;6;
12;1;34;
1;1;9;
4;1;24;
11;1;11;
29;1;31;
3;1;8;
3;2;8;
16;1;32;
11;1;22;
7;1;20;
3;2;14;
24;1;14;
28;1;30;
9;1;25;
29;1;14;
17;1;9;
6;1;7;
15;1;11;
30;1;19;
17;2;5;
0;1;34;
22;1;29;
1;1;5;
4;1;17;
5;1;27;
1;1;35;
19;1;26;
22;1;32;
31;1;9;
17;2;25;
31;2;19;
4;1;15;
10;1;19;
12;1;27;
28;1;16;
20;1;14;
5;1;19;
15;1;7;
8;1;18;
21;1;18;
18;1;8;
19;1;25;
2;1;17;
20;1;22;
27;1;31;
21;1;20;
14;1;30;
26;1;29;
23;1;28;
10;1;7;
0;1;21;
24;1;15;
11;1;6;
17;1;6;
13;1;28;
25;1;11;
2;1;24;
19;1;23;
1;1;14;
16;1;18;
6;1;13;
29;1;13;
1;2;11;
11;1;24;
3;1;9;
17;1;11;
23;1;23;
9;1;28;
22;1;11;
7;1;6;
13;1;7;
31;1;7;
9;1;24;
30;1;17;
21;1;35;
16;1;26;
26;1;20;
27;1;8;
20;1;31;
2;1;18;
23;1;9;
14;1;35;
27;1;35;
18;1;17;
3;1;29;
12;1;34;
24;1;31;
5;1;23;
4;1;10;
28;1;23;
30;1;28;
15;1;12;
12;1;18;
27;1;32;
4;1;19;
2;1;27;
25;1;8;
14;1;32;
8;1;20;
28;1;19;
29;1;28;
7;1;18;
11;1;7;
24;1;21;
0;1;13;
11;1;32;
10;1;23;
11;1;6;
20;1;8;
13;1;20;
6;1;27;
31;1;16;
27;1;33;
18;1;11;
19;1;22;
16;1;20;
21;1;24;
17;1;29;
29;1;29;
1;1;28;
22;1;12;
14;1;35;
30;1;14;
23;1;24;
24;1;27;
0;1;27;
19;1;35;
4;1;8;
28;2;30;
4;2;18;
29;1;31;
16;1;23;
9;1;26;
26;1;9;
12;1;29;
5;1;22;
3;1;26;
2;1;25;
15;1;10;
25;1;15;
5;1;6;
6;1;35;
9;1;17;
18;1;13;
16;1;20;
10;1;13;
11;1;28;
30;1;19;
14;1;14;
24;1;29;
7;1;19;
27;1;16;
31;1;13;
20;1;26;
1;1;33;
25;1;18;
8;1;34;
22;1;19;
25;1;34;
21;1;7;
9;1;19;
17;1;28;
29;1;10;
4;2;25;
29;2;6;
21;1;16;
13;1;8;
4;1;6;
12;1;17;
19;1;8;
15;1;31;
24;1;29;
16;1;32;
1;1;15;
28;1;26;
31;1;30;
4;1;23;
14;1;5;
22;1;10;
26;1;25;
0;1;26;
27;1;19;
6;1;30;
19;1;16;
11;1;32;
7;1;25;
29;1;7;
