
31;1;29;
20;1;20;
19;1;5;
4;2;17;
31;1;20;
14;1;26;
29;1;26;
18;1;16;
16;1;16;
27;1;6;
22;1;30;
23;1;14;
30;1;25;
25;1;23;
19;1;35;
28;1;14;
7;1;15;
20;1;24;
11;1;23;
13;1;15;
15;1;24;
14;1;21;
9;1;16;
7;1;12;
26;1;12;
30;1;8;
18;1;30;
21;1;23;
27;1;23;
10;1;13;
0;1;6;
9;1;9;
12;1;12;
15;1;15;
8;1;26;
17;1;33;
26;1;22;
1;1;5;
21;1;33;
5;1;34;
20;1;13;
3;1;26;
22;1;10;
13;1;9;
8;1;29;
2;1;28;
7;1;29;
17;1;12;
24;1;21;
14;1;5;
16;1;17;
6;1;27;
29;1;9;
4;1;10;
20;1;12;
18;1;33;
23;1;13;
28;1;29;
10;1;22;
3;1;24;
11;1;15;
30;1;27;
31;1;30;
24;2;17;
20;1;24;
13;1;35;
21;1;17;
11;1;11;
1;1;23;
22;1;15;
0;1;23;
19;1;11;
15;1;30;
14;1;27;
3;1;32;
7;1;34;
13;1;11;
9;1;20;
14;1;17;
27;1;30;
8;1;27;
4;1;27;
26;2;9;
27;1;16;
25;1;15;
30;1;16;
31;1;29;
2;1;27;
8;1;16;
4;1;23;
11;1;24;
16;1;12;
26;1;6;
13;1;17;
6;1;10;
12;1;18;
17;1;26;
15;1;30;
19;1;31;
27;1;15;
10;1;13;
6;1;21;
20;1;33;
18;1;9;
31;1;13;
5;1;27;
29;1;16;
28;1;35;
25;1;12;
27;1;35;
15;1;13;
26;1;14;
23;1;30;
14;1;5;
29;1;25;
21;1;35;
0;1;35;
1;1;33;
19;1;13;
9;1;11;
14;1;12;
5;1;33;
9;1;9;
31;1;18;
16;1;27;
4;1;27;
20;1;12;
24;1;21;
4;2;9;
27;1;16;
19;1;5;
7;1;23;
22;1;10;
29;1;6;
15;1;26;
3;1;8;
23;1;15;
5;1;9;
11;1;35;
22;2;27;
26;1;27;
9;1;22;
21;1;22;
20;1;11;
18;1;7;
3;1;5;
8;1;8;
12;1;15;
10;1;26;
17;1;12;
7;1;17;
11;1;16;
2;1;10;
28;1;12;
30;1;17;
3;2;8;
22;1;10;
31;1;23;
11;1;8;
16;1;20;
25;1;8;
24;1;18;
29;1;26;
13;1;7;
4;1;10;
14;1;22;
20;1;16;
6;1;10;
26;1;7;
25;1;22;
7;1;32;
27;1;17;
15;1;35;
20;1;27;
19;1;12;
0;1;22;
10;1;33;
1;1;31;
20;1;5;
16;1;20;
11;1;32;
1;1;32;
17;1;26;
23;1;31;
5;1;5;
18;1;22;
30;1;29;
11;1;16;
28;1;17;
1;1;15;
22;1;10;
16;1;9;
26;1;27;
1;1;35;
0;1;17;
10;1;27;
21;1;28;
13;1;29;
9;1;29;
3;1;7;
13;2;10;
24;1;15;
12;1;16;
9;1;32;
5;1;18;
13;1;19;
8;1;6;
21;1;26;
2;1;30;
29;1;15;
4;1;11;
31;1;28;
1;1;32;
23;1;27;
5;1;24;
20;1;13;
2;1;32;
7;1;11;
14;1;10;
15;1;6;
11;1;8;
30;1;35;
10;2;30;
11;2;34;
6;1;14;
5;1;9;
17;1;23;
14;2;25;
4;1;26;
16;1;31;
17;1;29;
24;1;18;
25;1;12;
30;1;20;
17;1;8;
19;1;20;
9;1;25;
25;1;18;
7;1;5;
0;1;8;
27;1;34;
26;1;6;
8;1;9;
22;1;28;
12;1;17;
16;1;34;
28;1;18;
5;1;25;
19;1;17;
18;1;16;
29;1;31;
6;1;21;
13;1;29;
21;1;35;
31;1;5;
20;1;6;
19;1;25;
16;1;10;
3;1;32;
1;1;31;
14;1;15;
23;1;17;
1;2;15;
30;1;28;
15;1;26;
24;1;21;
2;1;10;
22;1;27;
14;1;7;
17;1;7;
0;1;26;
4;1;21;
10;1;11;
11;1;22;
16;1;26;
4;2;13;
14;1;17;
12;1;7;
27;1;8;
25;2;30;
14;1;29;
2;1;26;
18;1;35;
26;1;17;
15;1;5;
9;1;25;
12;1;25;
17;1;24;
8;1;8;
20;1;5;
12;1;7;
2;1;14;
7;1;28;
29;1;21;
28;1;33;
1;1;29;
25;1;30;
21;1;33;
30;1;20;
4;1;18;
5;1;19;
9;1;6;
31;1;14;
22;1;10;
7;1;21;
19;1;18;
14;1;33;
26;1;17;
3;1;14;
6;1;6;
5;1;15;
13;1;17;
24;1;26;
6;1;13;
23;1;26;
10;1;11;
0;1;7;
18;1;9;
26;1;6;
28;1;26;
1;1;23;
9;1;33;
15;1;28;
30;1;18;
12;1;27;
16;1;12;
8;1;8;
7;1;31;
5;2;8;
14;2;11;
28;1;32;
2;1;10;
19;1;32;
31;1;8;
17;1;14;
7;1;5;
11;1;13;
27;1;12;
18;1;17;
8;1;17;
3;1;29;
22;1;11;
20;1;7;
19;1;9;
1;1;9;
10;1;20;
9;1;15;
29;1;12;
4;1;7;
23;1;22;
13;1;13;
6;1;19;
21;1;34;
25;1;24;
15;1;35;
0;1;28;
10;1;22;
3;1;27;
7;1;5;
26;1;13;
20;1;26;
6;1;19;
28;1;29;
30;1;14;
14;1;29;
5;1;23;
30;1;33;
31;1;22;
27;1;19;
8;1;12;
24;1;11;
23;1;14;
2;1;17;
16;1;12;
12;1;24;
17;1;35;
29;1;16;
0;1;33;
21;1;14;
7;1;35;
22;1;20;
8;1;20;
6;1;20;
11;1;12;
25;1;23;
19;1;25;
10;1;19;
1;1;29;
28;1;18;
26;1;31;
3;1;5;
20;1;34;
7;1;20;
4;1;6;
28;2;33;
8;1;34;
31;1;7;
18;1;11;
27;1;24;
14;1;9;
15;1;16;
19;2;10;
26;1;25;
17;1;15;
28;1;26;
15;1;7;
9;1;31;
3;1;24;
31;1;5;
19;2;19;
14;1;23;
30;1;16;
21;1;35;
13;1;25;
14;2;19;
26;1;27;
24;1;8;
19;1;6;
4;1;5;
12;1;17;
26;1;15;
5;1;19;
19;1;10;
2;1;18;
18;1;17;
21;1;8;
4;1;30;
23;1;21;
16;1;15;
11;1;16;
10;1;19;
18;1;27;
2;1;9;
25;1;19;
6;1;26;
1;1;23;
29;1;17;
