
145;0.0018125;
177;0.0022125;
287;0.0035875;
557;0.0069625;
909;0.0113625;
1017;0.0127125;
1087;0.0135875;
1512;0.0189;
2058;0.025725;
2289;0.0286125;
2539;0.0317375;
2566;0.032075;
3233;0.0404125;
3353;0.0419125;
3425;0.0428125;
4013;0.0501625;
4148;0.05185;
4400;0.055;
4496;0.0562;
4542;0.056775;
4789;0.0598625;
4945;0.0618125;
5585;0.0698125;
6809;0.0851125;
6839;0.0854875;
7000;0.0875;
7135;0.0891875;
7205;0.0900625;
7330;0.091625;
7573;0.0946625;
7693;0.0961625;
7798;0.097475;
7902;0.098775;
8707;0.1088375;
8809;0.1101125;
8945;0.1118125;
9725;0.1215625;
9869;0.1233625;
10155;0.1269375;
10875;0.1359375;
10985;0.1373125;
11225;0.1403125;
11589;0.1448625;
11699;0.1462375;
12399;0.1549875;
12434;0.155425;
12469;0.1558625;
13047;0.1630875;
13607;0.1700875;
14088;0.1761;
14158;0.176975;
14734;0.184175;
15546;0.194325;
15633;0.1954125;
15997;0.1999625;
16429;0.2053625;
16562;0.207025;
16632;0.2079;
16702;0.208775;
17047;0.2130875;
17149;0.2143625;
17301;0.2162625;
17477;0.2184625;
18477;0.2309625;
19052;0.23815;
19214;0.240175;
19354;0.241925;
19429;0.2428625;
19483;0.2435375;
20639;0.2579875;
21233;0.2654125;
21605;0.2700625;
21833;0.2729125;
22002;0.275025;
22380;0.27975;
22893;0.2861625;
23166;0.289575;
23190;0.289875;
23670;0.295875;
24390;0.304875;
24506;0.306325;
25550;0.319375;
25816;0.3227;
25926;0.324075;
26436;0.33045;
26676;0.33345;
27297;0.3412125;
27674;0.345925;
27914;0.348925;
27964;0.34955;
28084;0.35105;
28308;0.35385;
28658;0.358225;
29684;0.37105;
30116;0.37645;
30524;0.38155;
30592;0.3824;
31384;0.3923;
32164;0.40205;
32506;0.406325;
33381;0.4172625;
33546;0.419325;
33562;0.419525;
34344;0.4293;
34398;0.429975;
34606;0.432575;
35412;0.44265;
36612;0.45765;
37170;0.464625;
37500;0.46875;
38428;0.48035;
39278;0.490975;
40292;0.50365;
41249;0.5156125;
41288;0.5161;
41864;0.5233;
42825;0.5353125;
42985;0.5373125;
43365;0.5420625;
43545;0.5443125;
43673;0.5459125;
44251;0.5531375;
44927;0.5615875;
45627;0.5703375;
46647;0.5830875;
46959;0.5869875;
47145;0.5893125;
47179;0.5897375;
47672;0.5959;
47789;0.5973625;
48751;0.6093875;
49647;0.6205875;
50267;0.6283375;
50467;0.6308375;
51531;0.6441375;
51706;0.646325;
52000;0.65;
52009;0.6501125;
52153;0.6519125;
52405;0.6550625;
52956;0.66195;
53306;0.666325;
53741;0.6717625;
54038;0.675475;
54254;0.678175;
54332;0.67915;
54724;0.68405;
54758;0.684475;
55208;0.6901;
55256;0.6907;
55436;0.69295;
55482;0.693525;
55732;0.69665;
55858;0.698225;
56254;0.703175;
56748;0.70935;
56828;0.71035;
57088;0.7136;
57231;0.7153875;
57459;0.7182375;
57697;0.7212125;
58258;0.728225;
58661;0.7332625;
59123;0.7390375;
59827;0.7478375;
60035;0.7504375;
60335;0.7541875;
60695;0.7586875;
60720;0.759;
61020;0.76275;
62000;0.775;
62351;0.7793875;
63077;0.7884625;
63209;0.7901125;
63225;0.7903125;
64211;0.8026375;
64349;0.8043625;
64781;0.8097625;
65051;0.8131375;
65251;0.8156375;
65851;0.8231375;
66295;0.8286875;
66847;0.8355875;
67056;0.8382;
67782;0.847275;
67867;0.8483375;
68062;0.850775;
68590;0.857375;
69448;0.8681;
70218;0.877725;
70465;0.8808125;
70682;0.883525;
71852;0.89815;
72972;0.91215;
73675;0.9209375;
74169;0.9271125;
74532;0.93165;
74784;0.9348;
75648;0.9456;
76770;0.959625;
77150;0.964375;
77670;0.970875;
78078;0.975975;
78533;0.9816625;
79301;0.9912625;
79925;0.9990625;
80795;1.0099375;
80979;1.0122375;
81531;1.0191375;
81762;1.022025;
82587;1.0323375;
83062;1.038275;
83602;1.045025;
83738;1.046725;
84753;1.0594125;
85553;1.0694125;
85839;1.0729875;
86103;1.0762875;
86422;1.080275;
86450;1.080625;
86834;1.085425;
87032;1.0879;
87882;1.098525;
88282;1.103525;
89682;1.121025;
90357;1.1294625;
90721;1.1340125;
91057;1.1382125;
91307;1.1413375;
91461;1.1432625;
91637;1.1454625;
91756;1.14695;
91963;1.1495375;
92173;1.1521625;
92593;1.1574125;
93022;1.162775;
93246;1.165575;
93351;1.1668875;
94575;1.1821875;
94815;1.1851875;
95153;1.1894125;
95849;1.1981125;
96109;1.2013625;
96844;1.21055;
96876;1.21095;
97256;1.2157;
97976;1.2247;
98470;1.230875;
99121;1.2390125;
99421;1.2427625;
99781;1.2472625;
