
15;1.875E-4;
225;0.0028125;
293;0.0036625;
353;0.0044125;
948;0.01185;
1188;0.01485;
1375;0.0171875;
1663;0.0207875;
2081;0.0260125;
2285;0.0285625;
4112;0.0514;
5939;0.0742375;
6019;0.0752375;
6235;0.0779375;
6403;0.0800375;
8353;0.1044125;
9063;0.1132875;
9613;0.1201625;
9998;0.124975;
11948;0.14935;
14104;0.1763;
14139;0.1767375;
14195;0.1774375;
14939;0.1867375;
15195;0.1899375;
15393;0.1924125;
15645;0.1955625;
16860;0.21075;
16912;0.2114;
17533;0.2191625;
18397;0.2299625;
18449;0.2306125;
18737;0.2342125;
19412;0.24265;
19893;0.2486625;
21218;0.265225;
22838;0.285475;
22976;0.2872;
23183;0.2897875;
24113;0.3014125;
25234;0.315425;
25396;0.31745;
25651;0.3206375;
27829;0.3478625;
27949;0.3493625;
28961;0.3620125;
29429;0.3678625;
31025;0.3878125;
32303;0.4037875;
33051;0.4131375;
33303;0.4162875;
34458;0.430725;
34572;0.43215;
34696;0.4337;
34975;0.4371875;
36799;0.4599875;
38380;0.47975;
39040;0.488;
39256;0.4907;
39640;0.4955;
39850;0.498125;
40227;0.5028375;
40363;0.5045375;
41001;0.5125125;
41235;0.5154375;
43105;0.5388125;
43833;0.5479125;
44442;0.555525;
44730;0.559125;
45150;0.564375;
46370;0.579625;
47052;0.58815;
47512;0.5939;
48947;0.6118375;
49194;0.614925;
50391;0.6298875;
50419;0.6302375;
51004;0.63755;
51524;0.64405;
52360;0.6545;
54035;0.6754375;
54376;0.6797;
55192;0.6899;
56492;0.70615;
57652;0.72065;
57780;0.72225;
57852;0.72315;
58416;0.7302;
58751;0.7343875;
60155;0.7519375;
60335;0.7541875;
60959;0.7619875;
62165;0.7770625;
63157;0.7894625;
63252;0.79065;
63912;0.7989;
64962;0.812025;
65682;0.821025;
66760;0.8345;
67328;0.8416;
67598;0.844975;
67814;0.847675;
68162;0.852025;
68534;0.856675;
69659;0.8707375;
70019;0.8752375;
70599;0.8824875;
70841;0.8855125;
71317;0.8914625;
72388;0.90485;
73348;0.91685;
74383;0.9297875;
74647;0.9330875;
76187;0.9523375;
77099;0.9637375;
77533;0.9691625;
79421;0.9927625;
80024;1.0003;
82228;1.02785;
84703;1.0587875;
85313;1.0664125;
85805;1.0725625;
86813;1.0851625;
86903;1.0862875;
87528;1.0941;
88122;1.101525;
88577;1.1072125;
89049;1.1131125;
89309;1.1163625;
89708;1.12135;
89897;1.1237125;
91811;1.1476375;
91921;1.1490125;
92017;1.1502125;
92831;1.1603875;
93216;1.1652;
93783;1.1722875;
94163;1.1770375;
94464;1.1808;
94882;1.186025;
96042;1.200525;
96498;1.206225;
96660;1.20825;
98224;1.2278;
99148;1.23935;
99213;1.2401625;
99313;1.2414125;
99703;1.2462875;
100232;1.2529;
101083;1.2635375;
101601;1.2700125;
102901;1.2862625;
103471;1.2933875;
103681;1.2960125;
105925;1.3240625;
105960;1.3245;
107337;1.3417125;
108079;1.3509875;
108779;1.3597375;
109364;1.36705;
109984;1.3748;
111307;1.3913375;
112451;1.4056375;
113109;1.4138625;
113949;1.4243625;
114799;1.4349875;
115813;1.4476625;
117451;1.4681375;
117969;1.4746125;
118354;1.479425;
118662;1.483275;
118914;1.486425;
119174;1.489675;
120002;1.500025;
120158;1.501975;
121550;1.519375;
121586;1.519825;
122048;1.5256;
122750;1.534375;
124358;1.554475;
124985;1.5623125;
125075;1.5634375;
125165;1.5645625;
125615;1.5701875;
126159;1.5769875;
128463;1.6057875;
130173;1.6271625;
130985;1.6373125;
132845;1.6605625;
133967;1.6745875;
134702;1.683775;
135122;1.689025;
135266;1.690825;
135994;1.699925;
136204;1.70255;
138206;1.727575;
138506;1.731325;
139045;1.7380625;
139596;1.74495;
140496;1.7562;
140503;1.7562875;
140758;1.759475;
141382;1.767275;
143527;1.7940875;
143987;1.7998375;
145135;1.8141875;
146157;1.8269625;
147357;1.8419625;
149405;1.8675625;
151655;1.8956875;
154055;1.9256875;
154781;1.9347625;
155053;1.9381625;
155662;1.945775;
157112;1.9639;
157144;1.9643;
157276;1.96595;
158530;1.981625;
158564;1.98205;
160264;2.0033;
160672;2.0084;
163192;2.0399;
164074;2.050925;
164854;2.060675;
165878;2.073475;
168153;2.1019125;
168569;2.1071125;
169033;2.1129125;
169129;2.1141125;
169593;2.1199125;
170473;2.1309125;
170923;2.1365375;
171365;2.1420625;
172315;2.1539375;
172810;2.160125;
173258;2.165725;
174018;2.175225;
176194;2.202425;
178324;2.22905;
178548;2.23185;
178665;2.2333125;
180975;2.2621875;
181033;2.2629125;
181441;2.2680125;
182561;2.2820125;
183401;2.2925125;
185081;2.3135125;
186012;2.32515;
186940;2.33675;
188175;2.3521875;
188315;2.3539375;
189554;2.369425;
189962;2.374525;
191201;2.3900125;
191817;2.3977125;
192222;2.402775;
193017;2.4127125;
193875;2.4234375;
194403;2.4300375;
195863;2.4482875;
195989;2.4498625;
196077;2.4509625;
196107;2.4513375;
196981;2.4622625;
199259;2.4907375;
200993;2.5124125;
201513;2.5189125;
202458;2.530725;
202535;2.5316875;
204385;2.5548125;
206561;2.5820125;
206929;2.5866125;
207089;2.5886125;
207664;2.5958;
209064;2.6133;
209088;2.6136;
209816;2.6227;
210728;2.6341;
211638;2.645475;
212664;2.6583;
212697;2.6587125;
214803;2.6850375;
216273;2.7034125;
216483;2.7060375;
216665;2.7083125;
216865;2.7108125;
217390;2.717375;
218290;2.728625;
218554;2.731925;
218646;2.733075;
220482;2.756025;
220754;2.759425;
222862;2.785775;
223759;2.7969875;
224500;2.80625;
225280;2.816;
226480;2.831;
227503;2.8437875;
227713;2.8464125;
229055;2.8631875;
229307;2.8663375;
229619;2.8702375;
231089;2.8886125;
233087;2.9135875;
233862;2.923275;
234200;2.9275;
234656;2.9332;
234956;2.93695;
235792;2.9474;
235834;2.947925;
236534;2.956675;
236653;2.9581625;
237247;2.9655875;
237471;2.9683875;
238200;2.9775;
240153;3.0019125;
240198;3.002475;
241848;3.0231;
244160;3.052;
245755;3.0719375;
246469;3.0808625;
246901;3.0862625;
247126;3.089075;
249206;3.115075;
250396;3.12995;
252700;3.15875;
253114;3.163925;
253306;3.166325;
254296;3.1787;
256728;3.2091;
257538;3.219225;
257837;3.2229625;
259377;3.2422125;
260437;3.2554625;
260959;3.2619875;
262099;3.2762375;
262467;3.2808375;
263517;3.2939625;
263660;3.29575;
264031;3.3003875;
265011;3.3126375;
265755;3.3219375;
265986;3.324825;
266483;3.3310375;
266645;3.3330625;
267275;3.3409375;
267299;3.3412375;
268667;3.3583375;
268821;3.3602625;
269059;3.3632375;
269914;3.373925;
270239;3.3779875;
271039;3.3879875;
272141;3.4017625;
272739;3.4092375;
273309;3.4163625;
273749;3.4218625;
275009;3.4376125;
276165;3.4520625;
276225;3.4528125;
276375;3.4546875;
276861;3.4607625;
278663;3.4832875;
279059;3.4882375;
279813;3.4976625;
279933;3.4991625;
280133;3.5016625;
280949;3.5118625;
281807;3.5225875;
282927;3.5365875;
284539;3.5567375;
285639;3.5704875;
285744;3.5718;
286086;3.576075;
286248;3.5781;
286572;3.58215;
288742;3.609275;
288917;3.6114625;
289259;3.6157375;
290211;3.6276375;
290346;3.629325;
291946;3.649325;
292342;3.654275;
293462;3.668275;
293865;3.6733125;
294985;3.6873125;
295942;3.699275;
296086;3.701075;
297346;3.716825;
297783;3.7222875;
299127;3.7390875;
301071;3.7633875;
302344;3.7793;
302500;3.78125;
303200;3.79;
303312;3.7914;
304791;3.8098875;
305113;3.8139125;
306234;3.827925;
306403;3.8300375;
307828;3.84785;
308679;3.8584875;
309339;3.8667375;
309691;3.8711375;
309963;3.8745375;
310106;3.876325;
310306;3.878825;
310618;3.882725;
311026;3.887825;
313444;3.91805;
316034;3.950425;
316088;3.9511;
317642;3.970525;
317747;3.9718375;
319252;3.99065;
319434;3.992925;
320136;4.0017;
321189;4.0148625;
321653;4.0206625;
322523;4.0315375;
323531;4.0441375;
324917;4.0614625;
326618;4.082725;
326842;4.085525;
327931;4.0991375;
328135;4.1016875;
330119;4.1264875;
330359;4.1294875;
331607;4.1450875;
333885;4.1735625;
334669;4.1833625;
335494;4.193675;
335890;4.198625;
336209;4.2026125;
336393;4.2049125;
337581;4.2197625;
337693;4.2211625;
338590;4.232375;
339178;4.239725;
339818;4.247725;
340010;4.250125;
341819;4.2727375;
343919;4.2989875;
344943;4.3117875;
345055;4.3131875;
345695;4.3211875;
345975;4.3246875;
346339;4.3292375;
346677;4.3334625;
347209;4.3401125;
348919;4.3614875;
350391;4.3798875;
351020;4.38775;
352637;4.4079625;
353057;4.4132125;
354017;4.4252125;
354197;4.4274625;
354325;4.4290625;
355744;4.4468;
357354;4.466925;
359274;4.490925;
360462;4.505775;
