
45;5.625E-4
180;0.00225
284;0.00355
311;0.0038875
369;0.0046125
391;0.0048875
531;0.0066375
544;0.0068
664;0.0083
1072;0.0134
1497;0.0187125
1845;0.0230625
1990;0.024875
2025;0.0253125
2109;0.0263625
2190;0.027375
2315;0.0289375
2621;0.0327625
2681;0.0335125
3306;0.041325
3585;0.0448125
3926;0.049075
4763;0.0595375
5123;0.0640375
5273;0.0659125
5438;0.067975
5834;0.072925
5858;0.073225
5966;0.074575
6110;0.076375
6270;0.078375
6550;0.081875
7078;0.088475
7267;0.0908375
7839;0.0979875
8118;0.101475
8955;0.1119375
9657;0.1207125
9734;0.121675
9874;0.123425
10114;0.126425
10741;0.1342625
10993;0.1374125
11317;0.1414625
12217;0.1527125
12532;0.15665
13280;0.166
13454;0.168175
13784;0.1723
14204;0.17755
14884;0.18605
14994;0.187425
15242;0.190525
15432;0.1929
15648;0.1956
16012;0.20015
16663;0.2082875
16767;0.2095875
16977;0.2122125
17152;0.2144
17314;0.216425
17376;0.2172
18111;0.2263875
18314;0.228925
18402;0.230025
18878;0.235975
19154;0.239425
19361;0.2420125
20097;0.2512125
20115;0.2514375
20179;0.2522375
20245;0.2530625
20360;0.2545
20955;0.2619375
21055;0.2631875
21685;0.2710625
21735;0.2716875
22023;0.2752875
22083;0.2760375
22338;0.279225
22898;0.286225
22958;0.286975
23640;0.2955
24260;0.30325
24467;0.3058375
24779;0.3097375
25032;0.3129
25207;0.3150875
25259;0.3157375
25545;0.3193125
25579;0.3197375
25657;0.3207125
25705;0.3213125
25761;0.3220125
26293;0.3286625
26730;0.334125
26817;0.3352125
27065;0.3383125
27111;0.3388875
27371;0.3421375
27679;0.3459875
27954;0.349425
28004;0.35005
28841;0.3605125
28907;0.3613375
29015;0.3626875
29036;0.36295
29100;0.36375
29296;0.3662
30078;0.375975
30438;0.380475
30818;0.385225
30898;0.386225
31102;0.388775
31608;0.3951
32140;0.40175
32365;0.4045625
32725;0.4090625
32853;0.4106625
33798;0.422475
34266;0.428325
34650;0.433125
34930;0.436625
35805;0.4475625
35877;0.4484625
36005;0.4500625
36655;0.4581875
37437;0.4679625
38336;0.4792
38448;0.4806
38832;0.4854
38880;0.486
39150;0.489375
39318;0.491475
39907;0.4988375
40297;0.5037125
40693;0.5086625
41017;0.5127125
41071;0.5133875
41231;0.5153875
41516;0.51895
41788;0.52235
42035;0.5254375
42789;0.5348625
43275;0.5409375
43545;0.5443125
43589;0.5448625
43985;0.5498125
44025;0.5503125
44089;0.5511125
44317;0.5539625
45278;0.565975
45368;0.5671
45771;0.5721375
45947;0.5743375
46129;0.5766125
46433;0.5804125
46493;0.5811625
46763;0.5845375
46924;0.58655
47275;0.5909375
47362;0.592025
47700;0.59625
47730;0.596625
48136;0.6017
48832;0.6104
49360;0.617
49600;0.62
50104;0.6263
50974;0.637175
51550;0.644375
52332;0.65415
52542;0.656775
53117;0.6639625
53227;0.6653375
53314;0.666425
53677;0.6709625
53719;0.6714875
53880;0.6735
54199;0.6774875
55004;0.68755
55036;0.68795
55432;0.6929
55642;0.695525
56167;0.7020875
56531;0.7066375
56543;0.7067875
57279;0.7159875
57503;0.7187875
57678;0.720975
57846;0.723075
58314;0.728925
58412;0.73015
58712;0.7339
59356;0.74195
59761;0.7470125
59831;0.7478875
60324;0.75405
60715;0.7589375
61345;0.7668125
61642;0.770525
62290;0.778625
62416;0.7802
62560;0.782
62655;0.7831875
62805;0.7850625
62976;0.7872
63282;0.791025
63642;0.795525
63965;0.7995625
64632;0.8079
64649;0.8081125
64915;0.8114375
64927;0.8115875
65291;0.8161375
65543;0.8192875
65561;0.8195125
66017;0.8252125
66108;0.82635
66183;0.8272875
66708;0.83385
67328;0.8416
67692;0.84615
67776;0.8472
68337;0.8542125
69289;0.8661125
69513;0.8689125
69989;0.8748625
70055;0.8756875
70391;0.8798875
70486;0.881075
71292;0.89115
71652;0.89565
72016;0.9002
72496;0.9062
72587;0.9073375
72679;0.9084875
73267;0.9158375
73683;0.9210375
74259;0.9282375
74343;0.9292875
74603;0.9325375
74687;0.9335875
75389;0.9423625
75701;0.9462625
76403;0.9550375
77075;0.9634375
77283;0.9660375
78115;0.9764375
78195;0.9774375
78773;0.9846625
79123;0.9890375
79253;0.9906625
79874;0.998425
79994;0.999925
80748;1.00935
81476;1.01845
81972;1.02465
82260;1.02825
82340;1.02925
82530;1.031625
82890;1.036125
83142;1.039275
83402;1.042525
83542;1.044275
83992;1.0499
84456;1.0557
84804;1.06005
84866;1.060825
85166;1.064575
85427;1.0678375
85727;1.0715875
86267;1.0783375
86285;1.0785625
86327;1.0790875
87152;1.0894
87989;1.0998625
88142;1.101775
88294;1.103675
88870;1.110875
89208;1.1151
89496;1.1187
89676;1.12095
89768;1.1221
89900;1.12375
90512;1.1314
90532;1.13165
90991;1.1373875
91687;1.1460875
91962;1.149525
92262;1.153275
92418;1.155225
92514;1.156425
93284;1.16605
93726;1.171575
94563;1.1820375
94599;1.1824875
94899;1.1862375
95027;1.1878375
96050;1.200625
96106;1.201325
96250;1.203125
96325;1.2040625
96717;1.2089625
96885;1.2110625
96898;1.211225
97544;1.2193
97600;1.22
98056;1.2257
98110;1.226375
98146;1.226825
98271;1.2283875
98453;1.2306625
98468;1.23085
99284;1.24105
99428;1.24285
100110;1.251375
100305;1.2538125
100385;1.2548125
100585;1.2573125
100765;1.2595625
101251;1.2656375
101764;1.27205
101794;1.272425
102139;1.2767375
102238;1.277975
102675;1.2834375
103081;1.2885125
103657;1.2957125
103909;1.2988625
104469;1.3058625
104994;1.312425
105218;1.315225
105362;1.317025
105428;1.31785
105848;1.3231
105855;1.3231875
106141;1.3267625
106226;1.327825
106732;1.33415
107228;1.34035
107817;1.3477125
107877;1.3484625
108087;1.3510875
108542;1.356775
108662;1.358275
109189;1.3648625
109504;1.3688
109936;1.3742
110287;1.3785875
110735;1.3841875
110861;1.3857625
111022;1.387775
111797;1.3974625
112021;1.4002625
112321;1.4040125
112401;1.4050125
112537;1.4067125
112996;1.41245
113431;1.4178875
113863;1.4232875
113897;1.4237125
114569;1.4321125
115049;1.4381125
115269;1.4408625
115409;1.4426125
115553;1.4444125
115721;1.4465125
116321;1.4540125
116454;1.455675
116504;1.4563
116966;1.462075
117285;1.4660625
117312;1.4664
117340;1.46675
117604;1.47005
117784;1.4723
118022;1.475275
118364;1.47955
118415;1.4801875
118792;1.4849
118984;1.4873
119205;1.4900625
119705;1.4963125
120056;1.5007
120332;1.50415
120629;1.5078625
120941;1.5117625
121157;1.5144625
121421;1.5177625
121925;1.5240625
122077;1.5259625
122189;1.5273625
122237;1.5279625
122477;1.5309625
122527;1.5315875
122851;1.5356375
123081;1.5385125
123576;1.5447
123738;1.546725
123908;1.54885
124172;1.55215
124540;1.55675
125044;1.56305
125110;1.563875
125175;1.5646875
125259;1.5657375
125266;1.565825
125860;1.57325
126256;1.5782
126276;1.57845
126516;1.58145
126570;1.582125
126640;1.583
126796;1.58495
127000;1.5875
127304;1.5913
127544;1.5943
128111;1.6013875
128327;1.6040875
128332;1.60415
128652;1.60815
128862;1.610775
128875;1.6109375
129195;1.6149375
129255;1.6156875
129289;1.6161125
129877;1.6234625
129976;1.6247
130585;1.6323125
130873;1.6359125
131060;1.63825
131773;1.6471625
132298;1.653725
132402;1.655025
132752;1.6594
132906;1.661325
133088;1.6636
133813;1.6726625
133981;1.6747625
134215;1.6776875
134791;1.6848875
134816;1.6852
135392;1.6924
135546;1.694325
135910;1.698875
136360;1.7045
136940;1.71175
137864;1.7233
138125;1.7265625
138853;1.7356625
138897;1.7362125
139047;1.7380875
139173;1.7396625
139202;1.740025
139264;1.7408
139426;1.742825
139481;1.7435125
139545;1.7443125
139670;1.745875
139970;1.749625
140012;1.75015
140096;1.7512
140236;1.75295
140332;1.75415
140596;1.75745
141056;1.7632
142016;1.7752
142036;1.77545
142051;1.7756375
142507;1.7813375
142767;1.7845875
143127;1.7890875
143671;1.7958875
143892;1.79865
144760;1.8095
144862;1.810775
145132;1.81415
145166;1.814575
145540;1.81925
145714;1.821425
146038;1.825475
146134;1.826675
146410;1.830125
146470;1.830875
146590;1.832375
147217;1.8402125
147325;1.8415625
148162;1.852025
148298;1.853725
148474;1.855925
148642;1.858025
149170;1.864625
149350;1.866875
149749;1.8718625
150059;1.8757375
150114;1.876425
150378;1.879725
150834;1.885425
151242;1.890525
151314;1.891425
151717;1.8964625
151957;1.8994625
151982;1.899775
152726;1.909075
152742;1.909275
152962;1.912025
153442;1.918025
154177;1.9272125
154231;1.9278875
154411;1.9301375
154819;1.9352375
155244;1.94055
155608;1.9451
155872;1.9484
156288;1.9536
156723;1.9590375
157219;1.9652375
157840;1.973
157880;1.9735
158540;1.98175
158892;1.98615
158927;1.9865875
159288;1.9911
159970;1.999625
160320;2.004
160593;2.0074125
160763;2.0095375
161654;2.020675
162072;2.0259
162268;2.02835
162430;2.030375
162547;2.0318375
162833;2.0354125
163217;2.0402125
163503;2.0437875
164588;2.05735
164762;2.059525
164793;2.0599125
164964;2.06205
165204;2.06505
165636;2.07045
165792;2.0724
166098;2.076225
166296;2.0787
166696;2.0837
166786;2.084825
166813;2.0851625
167016;2.0877
167996;2.09995
168183;2.1022875
168327;2.1040875
169029;2.1128625
169095;2.1136875
169703;2.1212875
170055;2.1256875
170328;2.1291
170748;2.13435
170841;2.1355125
171001;2.1375125
171225;2.1403125
171459;2.1432375
171893;2.1486625
172143;2.1517875
173100;2.16375
173709;2.1713625
173794;2.172425
174319;2.1789875
175129;2.1891125
175234;2.190425
175710;2.196375
175788;2.19735
176264;2.2033
176616;2.2077
176863;2.2107875
176892;2.21115
177354;2.216925
177677;2.2209625
178235;2.2279375
178760;2.2345
179780;2.24725
180592;2.2574
180677;2.2584625
180785;2.2598125
181205;2.2650625
181905;2.2738125
182477;2.2809625
182496;2.2812
183063;2.2882875
183904;2.2988
184484;2.30605
185114;2.313925
185582;2.319775
185799;2.3224875
185887;2.3235875
186319;2.3289875
186495;2.3311875
186825;2.3353125
187525;2.3440625
187897;2.3487125
188322;2.354025
188730;2.359125
188776;2.3597
189252;2.36565
189462;2.368275
189587;2.3698375
189887;2.3735875
189921;2.3740125
190621;2.3827625
190698;2.383725
190826;2.385325
191012;2.38765
191432;2.3929
191446;2.393075
191554;2.394425
191694;2.396175
192126;2.401575
192158;2.401975
192608;2.4076
192923;2.4115375
193130;2.414125
193802;2.422525
194852;2.43565
195398;2.442475
195502;2.443775
195586;2.444825
195674;2.445925
196394;2.454925
196514;2.456425
196536;2.4567
197196;2.46495
197231;2.4653875
197960;2.4745
198424;2.4803
198760;2.4845
198904;2.4863
199307;2.4913375
199957;2.4994625
200077;2.5009625
200275;2.5034375
200695;2.5086875
200815;2.5101875
201257;2.5157125
201565;2.5195625
201853;2.5231625
202520;2.5315
202556;2.53195
202692;2.53365
203220;2.54025
203528;2.5441
203720;2.5465
204470;2.555875
205002;2.562525
205170;2.564625
205561;2.5695125
205671;2.5708875
205869;2.5733625
206089;2.5761125
206845;2.5855625
206925;2.5865625
207090;2.588625
207440;2.593
207650;2.595625
207950;2.599375
208358;2.604475
208384;2.6048
209044;2.61305
209196;2.61495
209413;2.6176625
209497;2.6187125
209658;2.620725
209856;2.6232
209896;2.6237
210168;2.6271
210234;2.627925
210490;2.631125
210642;2.633025
210710;2.633875
211087;2.6385875
211399;2.6424875
211639;2.6454875
211990;2.649875
212197;2.6524625
212841;2.6605125
213283;2.6660375
213349;2.6668625
213965;2.6745625
214802;2.685025
214818;2.685225
215182;2.689775
215350;2.691875
215500;2.69375
216523;2.7065375
216703;2.7087875
217457;2.7182125
217889;2.7236125
217921;2.7240125
217975;2.7246875
218675;2.7334375
219151;2.7393875
219238;2.740475
219511;2.7438875
219763;2.7470375
219961;2.7495125
220201;2.7525125
220391;2.7548875
220703;2.7587875
220979;2.7622375
221111;2.7638875
221879;2.7734875
222126;2.776575
222358;2.779475
222628;2.78285
222760;2.7845
222805;2.7850625
222987;2.7873375
223131;2.7891375
223197;2.7899625
223239;2.7904875
223359;2.7919875
224142;2.801775
224480;2.806
224564;2.80705
224886;2.811075
225016;2.8127
225424;2.8178
226183;2.8272875
226343;2.8292875
226618;2.832725
226635;2.8329375
226995;2.8374375
227267;2.8408375
227865;2.8483125
227975;2.8496875
228200;2.8525
228616;2.8577
228621;2.8577625
228771;2.8596375
229254;2.865675
229478;2.868475
229842;2.873025
230112;2.8764
230832;2.8854
231294;2.891175
231756;2.89695
232140;2.90175
232180;2.90225
232516;2.90645
233322;2.916525
234035;2.9254375
234161;2.9270125
234401;2.9300125
234681;2.9335125
234703;2.9337875
235553;2.9444125
235990;2.949875
236011;2.9501375
236770;2.959625
236880;2.961
237363;2.9670375
237495;2.9686875
237733;2.9716625
237843;2.9730375
238452;2.98065
238632;2.9829
238786;2.984825
238801;2.9850125
238913;2.9864125
238955;2.9869375
239630;2.995375
239900;2.99875
239984;2.9998
240138;3.001725
240768;3.0096
240788;3.00985
241488;3.0186
241642;3.020525
241884;3.02355
242638;3.032975
242770;3.034625
243220;3.04025
243561;3.0445125
243777;3.0472125
244193;3.0524125
244653;3.0581625
244803;3.0600375
245332;3.06665
246207;3.0775875
246547;3.0818375
247431;3.0928875
247767;3.0970875
247951;3.0993875
248003;3.1000375
248267;3.1033375
248339;3.1042375
248757;3.1094625
249030;3.112875
249061;3.1132625
249303;3.1162875
249535;3.1191875
250179;3.1272375
250296;3.1287
250582;3.132275
250782;3.134775
251238;3.140475
251293;3.1411625
251453;3.1431625
251701;3.1462625
251737;3.1467125
252667;3.1583375
253657;3.1707125
253757;3.1719625
254301;3.1787625
254679;3.1834875
255199;3.1899875
255766;3.197075
256286;3.203575
256316;3.20395
256569;3.2071125
256581;3.2072625
256679;3.2084875
256775;3.2096875
257097;3.2137125
257448;3.2181
257669;3.2208625
258104;3.2263
258119;3.2264875
258644;3.23305
258662;3.233275
258667;3.2333375
258989;3.2373625
259379;3.2422375
259431;3.2428875
259761;3.2470125
260016;3.2502
260100;3.25125
260364;3.25455
261264;3.2658
261680;3.271
262010;3.275125
262523;3.2815375
262541;3.2817625
262661;3.2832625
262951;3.2868875
263175;3.2896875
263775;3.2971875
264297;3.3037125
264347;3.3043375
264587;3.3073375
265167;3.3145875
265489;3.3186125
265866;3.323325
266211;3.3276375
