
0;1;5
22;7;5
3;6;5
11;5;5
12;4;5
20;4;5
26;3;5
15;2;5
5;1;5
24;2;5
11;2;5
30;1;5
25;1;5
14;1;5
16;1;5
17;1;5
23;1;5
21;1;5
13;1;5
18;1;5
19;2;5
23;1;5
2;1;5
16;1;5
10;1;5
1;1;5
28;1;5
27;1;5
6;1;5
13;2;5
12;1;5
17;1;5
31;1;5
29;1;5
4;1;5
20;1;5
7;1;5
14;1;5
5;1;5
3;1;5
19;1;5
21;1;5
30;2;5
3;2;5
8;1;5
9;1;5
22;1;5
1;1;5
23;2;5
5;1;5
24;1;5
0;1;5
26;1;5
28;1;5
25;1;5
9;1;5
31;1;5
21;1;5
11;1;5
15;1;5
2;1;5
10;1;5
4;1;5
18;2;5
9;1;5
10;2;5
22;1;5
12;1;5
8;2;5
5;1;5
27;1;5
16;1;5
22;3;5
6;2;5
2;1;5
12;1;5
19;1;5
29;1;5
6;1;5
14;1;5
24;1;5
20;1;5
13;1;5
1;1;5
28;1;5
22;1;5
3;1;5
8;1;5
17;1;5
4;1;5
27;1;5
7;1;5
15;1;5
30;1;5
23;1;5
9;1;5
13;1;5
2;1;5
21;1;5
11;1;5
12;1;5
18;2;5
2;1;5
29;1;5
9;2;5
11;1;5
13;1;5
26;1;5
0;1;5
16;1;5
13;3;5
5;2;5
0;2;5
19;1;5
10;1;5
22;1;5
25;1;5
3;1;5
31;1;5
20;1;5
14;2;5
11;1;5
10;1;5
24;1;5
29;2;5
20;2;5
2;1;5
7;1;5
23;1;5
17;1;5
5;1;5
27;1;5
12;1;5
4;1;5
7;2;5
0;1;5
19;1;5
31;2;5
7;2;5
6;1;5
15;1;5
8;1;5
25;1;5
30;1;5
28;1;5
17;2;5
26;1;5
3;1;5
1;1;5
2;2;5
14;1;5
5;2;5
28;1;5
22;1;5
24;1;5
3;2;5
13;1;5
18;1;5
31;1;5
21;1;5
16;1;5
9;1;5
4;1;5
11;1;5
19;1;5
27;1;5
20;1;5
17;1;5
6;1;5
2;1;5
24;1;5
11;1;5
1;1;5
7;1;5
31;1;5
29;1;5
16;1;5
0;2;5
7;1;5
10;1;5
8;1;5
4;1;5
22;1;5
21;1;5
26;1;5
23;1;5
4;1;5
28;2;5
10;1;5
3;1;5
12;1;5
15;1;5
25;2;5
23;1;5
29;1;5
16;1;5
13;1;5
30;1;5
25;2;5
13;1;5
5;1;5
14;1;5
16;2;5
9;1;5
15;1;5
31;2;5
14;1;5
2;1;5
27;1;5
15;2;5
13;1;5
11;1;5
12;2;5
13;2;5
17;1;5
24;2;5
31;1;5
7;1;5
18;1;5
0;1;5
21;2;5
27;1;5
4;1;5
29;1;5
6;1;5
20;1;5
1;1;5
13;2;5
27;1;5
30;2;5
31;2;5
20;1;5
26;1;5
5;1;5
10;1;5
19;1;5
24;1;5
22;1;5
23;1;5
8;1;5
9;1;5
27;1;5
28;1;5
